Id,Label,,
50491,Impressionism,,
50492,Social Realism,,
50493,Precisionism,,
50494,Surrealism,,
50495,Impressionism,,
50496,Pointillism,,
50497,Impressionism,,
50498,Symbolism,,
50499,Post-Impressionism,,
50500,Social Realism,,
50501,Post-Impressionism,,
50502,Pointillism,,
50503,Impressionism,,
50504,Fauvism,,
50505,Post-Impressionism,,
50506,Classicism,,
50507,Expressionism,,
50508,Baroque,,
50509,Surrealism,,
50510,Post-Impressionism,,
50511,Impressionism,,
50512,Magic Realism,,
50513,Post-Impressionism,,
50514,Impressionism,,
50515,Fauvism,,
50516,Pointillism,,
50517,Romanticism,,
50518,Cubism,,
50519,Art Nouveau (Modern),,
50520,Pointillism,,
50521,Post-Impressionism,,
50522,Impressionism,,
50523,Minimalism,,
50524,Impressionism,,
50525,Impressionism,,
50526,Metaphysical art,,
50527,Impressionism,,
50528,Post-Impressionism,,
50529,Expressionism,,
50530,Cubism,,
50531,Romanticism,,
50532,Magic Realism,,
50533,Surrealism,,
50534,Pointillism,,
50535,Post-Impressionism,,
50536,Northern Renaissance,,
50537,Expressionism,,
50538,Impressionism,,
50539,Romanticism,,
50540,Romanticism,,
50541,Impressionism,,
50542,Impressionism,,
50543,Post-Impressionism,,
50544,Impressionism,,
50545,Divisionism,,
50546,Expressionism,,
50547,Expressionism,,
50548,Minimalism,,
50549,Impressionism,,
50550,Realism,,
50551,Abstract Art,,
50552,Romanticism,,
50553,Expressionism,,
50554,Northern Renaissance,,
50555,Impressionism,,
50556,Pointillism,,
50557,Academicism,,
50558,Impressionism,,
50559,Romanticism,,
50560,Impressionism,,
50561,Post-Impressionism,,
50562,Impressionism,,
50563,Impressionism,,
50564,Romanticism,,
50565,Expressionism,,
50566,Impressionism,,
50567,Abstract Art,,
50568,Post-Impressionism,,
50569,Expressionism,,
50570,Expressionism,,
50571,Realism,,
50572,Romanticism,,
50573,Romanticism,,
50574,Impressionism,,
50575,Romanticism,,
50576,Realism,,
50577,Impressionism,,
50578,Romanticism,,
50579,Impressionism,,
50580,Pointillism,,
50581,Divisionism,,
50582,NaÌøve Art (Primitivism),,
50583,Realism,,
50584,Impressionism,,
50585,Expressionism,,
50586,Expressionism,,
50587,Cubo-Futurism,,
50588,Expressionism,,
50589,Art Informel,,
50590,Romanticism,,
50591,Orientalism,,
50592,Post-Impressionism,,
50593,Realism,,
50594,Post-Impressionism,,
50595,Realism,,
50596,Impressionism,,
50597,Realism,,
50598,Impressionism,,
50599,Romanticism,,
50600,Impressionism,,
50601,Pointillism,,
50602,Post-Impressionism,,
50603,Regionalism,,
50604,Realism,,
50605,Expressionism,,
50606,Impressionism,,
50607,Expressionism,,
50608,Cubism,,
50609,Academicism,,
50610,Impressionism,,
50611,Romanticism,,
50612,Realism,,
50613,Impressionism,,
50614,Post-Impressionism,,
50615,Impressionism,,
50616,Romanticism,,
50617,Contemporary Realism,,
50618,Art Informel,,
50619,Impressionism,,
50620,Post-Impressionism,,
50621,Expressionism,,
50622,Expressionism,,
50623,Expressionism,,
50624,Romanticism,,
50625,Northern Renaissance,,
50626,Romanticism,,
50627,Impressionism,,
50628,Realism,,
50629,Post-Impressionism,,
50630,Impressionism,,
50631,Ukiyo-e,,
50632,Art Nouveau (Modern),,
50633,Contemporary Realism,,
50634,Impressionism,,
50635,Art Informel,,
50636,Pointillism,,
50637,Post-Impressionism,,
50638,Expressionism,,
50639,Suprematism,,
50640,Northern Renaissance,,
50641,Realism,,
50642,Realism,,
50643,Surrealism,,
50644,Romanticism,,
50645,Romanticism,,
50646,Impressionism,,
50647,Realism,,
50648,Expressionism,,
50649,Realism,,
50650,Pointillism,,
50651,Contemporary Realism,,
50652,Impressionism,,
50653,Impressionism,,
50654,Neoclassicism,,
50655,Surrealism,,
50656,Impressionism,,
50657,Expressionism,,
50658,New European Painting,,
50659,Northern Renaissance,,
50660,Surrealism,,
50661,Art Informel,,
50662,Realism,,
50663,Impressionism,,
50664,Realism,,
50665,Expressionism,,
50666,Romanticism,,
50667,Cubism,,
50668,Surrealism,,
50669,Romanticism,,
50670,NaÌøve Art (Primitivism),,
50671,Impressionism,,
50672,Baroque,,
50673,Romanticism,,
50674,Expressionism,,
50675,Art Nouveau (Modern),,
50676,Northern Renaissance,,
50677,Realism,,
50678,Romanticism,,
50679,Impressionism,,
50680,Surrealism,,
50681,Surrealism,,
50682,Realism,,
50683,Minimalism,,
50684,Surrealism,,
50685,Baroque,,
50686,Expressionism,,
50687,Northern Renaissance,,
50688,Romanticism,,
50689,Romanticism,,
50690,Expressionism,,
50691,Realism,,
50692,Romanticism,,
50693,Romanticism,,
50694,Realism,,
50695,Expressionism,,
50696,Realism,,
50697,Expressionism,,
50698,Realism,,
50699,Realism,,
50700,Cubism,,
50701,Expressionism,,
50702,Impressionism,,
50703,Cubism,,
50704,Realism,,
50705,Expressionism,,
50706,Realism,,
50707,Art Nouveau (Modern),,
50708,Expressionism,,
50709,Precisionism,,
50710,Romanticism,,
50711,Surrealism,,
50712,Northern Renaissance,,
50713,Cubism,,
50714,Expressionism,,
50715,Realism,,
50716,Realism,,
50717,High Renaissance,,
50718,Art Nouveau (Modern),,
50719,Art Informel,,
50720,Impressionism,,
50721,Expressionism,,
50722,Romanticism,,
50723,Cubism,,
50724,Realism,,
50725,Post-Impressionism,,
50726,Northern Renaissance,,
50727,Impressionism,,
50728,High Renaissance,,
50729,Cubism,,
50730,Cubism,,
50731,Northern Renaissance,,
50732,High Renaissance,,
50733,Baroque,,
50734,High Renaissance,,
50735,Baroque,,
50736,Expressionism,,
50737,Surrealism,,
50738,Realism,,
50739,Baroque,,
50740,Rococo,,
50741,Post-Impressionism,,
50742,Contemporary Realism,,
50743,Cubism,,
50744,Realism,,
50745,Magic Realism,,
50746,Baroque,,
50747,Northern Renaissance,,
50748,Abstract Expressionism,,
50749,Romanticism,,
50750,Realism,,
50751,Ukiyo-e,,
50752,Realism,,
50753,Early Renaissance,,
50754,Impressionism,,
50755,Impressionism,,
50756,Realism,,
50757,Neo-Romanticism,,
50758,Romanticism,,
50759,Fauvism,,
50760,Baroque,,
50761,Romanticism,,
50762,Magic Realism,,
50763,Cubism,,
50764,Northern Renaissance,,
50765,Fauvism,,
50766,High Renaissance,,
50767,Academicism,,
50768,Art Nouveau (Modern),,
50769,Ukiyo-e,,
50770,Academicism,,
50771,Realism,,
50772,Northern Renaissance,,
50773,Post-Impressionism,,
50774,Realism,,
50775,Verism,,
50776,Art Informel,,
50777,Expressionism,,
50778,Baroque,,
50779,Neoclassicism,,
50780,Mannerism (Late Renaissance),,
50781,Post-Impressionism,,
50782,High Renaissance,,
50783,Art Nouveau (Modern),,
50784,Academicism,,
50785,Realism,,
50786,Ukiyo-e,,
50787,Baroque,,
50788,Art Nouveau (Modern),,
50789,Baroque,,
50790,Art Nouveau (Modern),,
50791,Symbolism,,
50792,Impressionism,,
50793,Impressionism,,
50794,Neoclassicism,,
50795,Post-Impressionism,,
50796,Baroque,,
50797,Rococo,,
50798,Mannerism (Late Renaissance),,
50799,Romanticism,,
50800,Neoclassicism,,
50801,Realism,,
50802,Surrealism,,
50803,Ukiyo-e,,
50804,Mannerism (Late Renaissance),,
50805,Impressionism,,
50806,Romanticism,,
50807,Art Nouveau (Modern),,
50808,Realism,,
50809,Romanticism,,
50810,Romanticism,,
50811,Impressionism,,
50812,Impressionism,,
50813,Neoclassicism,,
50814,Realism,,
50815,Baroque,,
50816,Northern Renaissance,,
50817,Pop Art,,
50818,Realism,,
50819,Ukiyo-e,,
50820,Fauvism,,
50821,Early Renaissance,,
50822,Impressionism,,
50823,Baroque,,
50824,Romanticism,,
50825,Expressionism,,
50826,High Renaissance,,
50827,Impressionism,,
50828,Realism,,
50829,Surrealism,,
50830,Impressionism,,
50831,Realism,,
50832,Art Nouveau (Modern),,
50833,Mughal,,
50834,Baroque,,
50835,Baroque,,
50836,Surrealism,,
50837,Ukiyo-e,,
50838,Romanticism,,
50839,Baroque,,
50840,Baroque,,
50841,NaÌøve Art (Primitivism),,
50842,Impressionism,,
50843,Northern Renaissance,,
50844,Expressionism,,
50845,Mannerism (Late Renaissance),,
50846,Romanticism,,
50847,Romanticism,,
50848,Lettrism,,
50849,Mannerism (Late Renaissance),,
50850,Expressionism,,
50851,NaÌøve Art (Primitivism),,
50852,Expressionism,,
50853,Baroque,,
50854,High Renaissance,,
50855,Baroque,,
50856,Ukiyo-e,,
50857,Academicism,,
50858,Baroque,,
50859,Expressionism,,
50860,Realism,,
50861,Northern Renaissance,,
50862,Mannerism (Late Renaissance),,
50863,Baroque,,
50864,Realism,,
50865,Surrealism,,
50866,Fauvism,,
50867,Mannerism (Late Renaissance),,
50868,Baroque,,
50869,Realism,,
50870,Baroque,,
50871,Mannerism (Late Renaissance),,
50872,Baroque,,
50873,Naturalism,,
50874,Art Nouveau (Modern),,
50875,Expressionism,,
50876,Pointillism,,
50877,Pop Art,,
50878,High Renaissance,,
50879,Baroque,,
50880,Realism,,
50881,Rococo,,
50882,Baroque,,
50883,Impressionism,,
50884,Realism,,
50885,Baroque,,
50886,Art Nouveau (Modern),,
50887,High Renaissance,,
50888,Mannerism (Late Renaissance),,
50889,Baroque,,
50890,Baroque,,
50891,Naturalism,,
50892,Early Renaissance,,
50893,Post-Impressionism,,
50894,Baroque,,
50895,Impressionism,,
50896,Northern Renaissance,,
50897,Baroque,,
50898,Expressionism,,
50899,Post-Impressionism,,
50900,Realism,,
50901,Realism,,
50902,High Renaissance,,
50903,High Renaissance,,
50904,Naturalism,,
50905,Baroque,,
50906,Expressionism,,
50907,Mannerism (Late Renaissance),,
50908,Impressionism,,
50909,Baroque,,
50910,Expressionism,,
50911,Expressionism,,
50912,Impressionism,,
50913,Realism,,
50914,Baroque,,
50915,Realism,,
50916,Mannerism (Late Renaissance),,
50917,Realism,,
50918,Impressionism,,
50919,Northern Renaissance,,
50920,Impressionism,,
50921,Northern Renaissance,,
50922,Romanticism,,
50923,Post-Impressionism,,
50924,Impressionism,,
50925,Impressionism,,
50926,Impressionism,,
50927,High Renaissance,,
50928,Rococo,,
50929,Neoclassicism,,
50930,Realism,,
50931,Cubism,,
50932,Realism,,
50933,Impressionism,,
50934,Rococo,,
50935,Mannerism (Late Renaissance),,
50936,Realism,,
50937,Rococo,,
50938,Mannerism (Late Renaissance),,
50939,Symbolism,,
50940,Mannerism (Late Renaissance),,
50941,Realism,,
50942,Expressionism,,
50943,Realism,,
50944,Impressionism,,
50945,Symbolism,,
50946,Romanticism,,
50947,Realism,,
50948,Rococo,,
50949,Orientalism,,
50950,Academicism,,
50951,Expressionism,,
50952,Northern Renaissance,,
50953,Expressionism,,
50954,Baroque,,
50955,Northern Renaissance,,
50956,Realism,,
50957,High Renaissance,,
50958,Realism,,
50959,Symbolism,,
50960,Realism,,
50961,Mannerism (Late Renaissance),,
50962,High Renaissance,,
50963,Impressionism,,
50964,Realism,,
50965,Expressionism,,
50966,Impressionism,,
50967,Impressionism,,
50968,Expressionism,,
50969,Impressionism,,
50970,Expressionism,,
50971,Baroque,,
50972,Baroque,,
50973,Mannerism (Late Renaissance),,
50974,Impressionism,,
50975,Northern Renaissance,,
50976,Realism,,
50977,Baroque,,
50978,Magic Realism,,
50979,Fauvism,,
50980,Realism,,
50981,Romanticism,,
50982,Realism,,
50983,Realism,,
50984,Expressionism,,
50985,Realism,,
50986,Impressionism,,
50987,Romanticism,,
50988,Baroque,,
50989,Realism,,
50990,Realism,,
50991,Baroque,,
50992,Impressionism,,
50993,Baroque,,
50994,Art Nouveau (Modern),,
50995,Tenebrism,,
50996,Rococo,,
50997,High Renaissance,,
50998,Fauvism,,
50999,High Renaissance,,
51000,Realism,,
51001,Impressionism,,
51002,Realism,,
51003,Symbolism,,
51004,Realism,,
51005,Realism,,
51006,Realism,,
51007,Academicism,,
51008,Romanticism,,
51009,Impressionism,,
51010,Impressionism,,
51011,Mannerism (Late Renaissance),,
51012,Tenebrism,,
51013,Realism,,
51014,Symbolism,,
51015,Baroque,,
51016,Baroque,,
51017,Romanticism,,
51018,Rococo,,
51019,Impressionism,,
51020,Romanticism,,
51021,Impressionism,,
51022,Expressionism,,
51023,Baroque,,
51024,Early Renaissance,,
51025,Symbolism,,
51026,Mannerism (Late Renaissance),,
51027,Post-Impressionism,,
51028,Baroque,,
51029,High Renaissance,,
51030,High Renaissance,,
51031,Academicism,,
51032,Romanticism,,
51033,Early Renaissance,,
51034,Impressionism,,
51035,Impressionism,,
51036,Academicism,,
51037,Expressionism,,
51038,Mannerism (Late Renaissance),,
51039,Expressionism,,
51040,Romanticism,,
51041,Post-Impressionism,,
51042,Baroque,,
51043,Northern Renaissance,,
51044,Romanticism,,
51045,Expressionism,,
51046,Impressionism,,
51047,Expressionism,,
51048,Academicism,,
51049,Baroque,,
51050,Mannerism (Late Renaissance),,
51051,Neo-Rococo,,
51052,Romanticism,,
51053,Northern Renaissance,,
51054,Mannerism (Late Renaissance),,
51055,Mannerism (Late Renaissance),,
51056,Neoclassicism,,
51057,Fauvism,,
51058,Impressionism,,
51059,Rococo,,
51060,Impressionism,,
51061,Expressionism,,
51062,Symbolism,,
51063,Baroque,,
51064,Mannerism (Late Renaissance),,
51065,Realism,,
51066,Impressionism,,
51067,Baroque,,
51068,Rococo,,
51069,Baroque,,
51070,Early Renaissance,,
51071,High Renaissance,,
51072,Romanticism,,
51073,Neoclassicism,,
51074,Symbolism,,
51075,Academicism,,
51076,Rococo,,
51077,Social Realism,,
51078,New Realism,,
51079,Realism,,
51080,Northern Renaissance,,
51081,Romanticism,,
51082,Realism,,
51083,Romanticism,,
51084,Baroque,,
51085,Early Renaissance,,
51086,Impressionism,,
51087,High Renaissance,,
51088,Baroque,,
51089,Realism,,
51090,Impressionism,,
51091,Romanticism,,
51092,Realism,,
51093,Symbolism,,
51094,Impressionism,,
51095,Expressionism,,
51096,Realism,,
51097,Northern Renaissance,,
51098,Academicism,,
51099,Early Renaissance,,
51100,Impressionism,,
51101,Realism,,
51102,Realism,,
51103,High Renaissance,,
51104,Realism,,
51105,Fauvism,,
51106,Impressionism,,
51107,NaÌøve Art (Primitivism),,
51108,Romanticism,,
51109,Tenebrism,,
51110,Impressionism,,
51111,Academicism,,
51112,Realism,,
51113,Expressionism,,
51114,Romanticism,,
51115,Early Renaissance,,
51116,High Renaissance,,
51117,Academicism,,
51118,Neo-Rococo,,
51119,Baroque,,
51120,Northern Renaissance,,
51121,Neoclassicism,,
51122,Baroque,,
51123,Romanticism,,
51124,Baroque,,
51125,Academicism,,
51126,Mannerism (Late Renaissance),,
51127,Spectralism,,
51128,Early Renaissance,,
51129,Romanticism,,
51130,Baroque,,
51131,High Renaissance,,
51132,Baroque,,
51133,Art Nouveau (Modern),,
51134,High Renaissance,,
51135,Romanticism,,
51136,Northern Renaissance,,
51137,Baroque,,
51138,Realism,,
51139,Impressionism,,
51140,Baroque,,
51141,Fauvism,,
51142,High Renaissance,,
51143,Mannerism (Late Renaissance),,
51144,Impressionism,,
51145,Impressionism,,
51146,Early Renaissance,,
51147,Realism,,
51148,Baroque,,
51149,Mannerism (Late Renaissance),,
51150,Baroque,,
51151,Post-Impressionism,,
51152,Realism,,
51153,Northern Renaissance,,
51154,Mannerism (Late Renaissance),,
51155,Baroque,,
51156,Baroque,,
51157,Northern Renaissance,,
51158,Mannerism (Late Renaissance),,
51159,Realism,,
51160,Baroque,,
51161,High Renaissance,,
51162,Mannerism (Late Renaissance),,
51163,Rococo,,
51164,Impressionism,,
51165,Early Renaissance,,
51166,Realism,,
51167,Baroque,,
51168,Mannerism (Late Renaissance),,
51169,Baroque,,
51170,Expressionism,,
51171,Northern Renaissance,,
51172,Mannerism (Late Renaissance),,
51173,Northern Renaissance,,
51174,Cubism,,
51175,Romanticism,,
51176,Realism,,
51177,Baroque,,
51178,High Renaissance,,
51179,Northern Renaissance,,
51180,Expressionism,,
51181,Northern Renaissance,,
51182,Early Renaissance,,
51183,Impressionism,,
51184,Baroque,,
51185,Baroque,,
51186,Impressionism,,
51187,Mannerism (Late Renaissance),,
51188,Baroque,,
51189,Northern Renaissance,,
51190,Baroque,,
51191,Impressionism,,
51192,Early Renaissance,,
51193,High Renaissance,,
51194,Mannerism (Late Renaissance),,
51195,Realism,,
51196,Northern Renaissance,,
51197,Expressionism,,
51198,Romanticism,,
51199,Baroque,,
51200,Baroque,,
51201,Early Renaissance,,
51202,Northern Renaissance,,
51203,Baroque,,
51204,Baroque,,
51205,Mannerism (Late Renaissance),,
51206,High Renaissance,,
51207,Early Renaissance,,
51208,Baroque,,
51209,Post-Impressionism,,
51210,Northern Renaissance,,
51211,High Renaissance,,
51212,Expressionism,,
51213,Expressionism,,
51214,Realism,,
51215,Post-Impressionism,,
51216,Baroque,,
51217,Early Renaissance,,
51218,Baroque,,
51219,Northern Renaissance,,
51220,Northern Renaissance,,
51221,Baroque,,
51222,Baroque,,
51223,Mannerism (Late Renaissance),,
51224,Realism,,
51225,Baroque,,
51226,Post-Impressionism,,
51227,Early Renaissance,,
51228,High Renaissance,,
51229,Northern Renaissance,,
51230,Early Renaissance,,
51231,Baroque,,
51232,Northern Renaissance,,
51233,Romanticism,,
51234,Baroque,,
51235,Northern Renaissance,,
51236,Northern Renaissance,,
51237,Baroque,,
51238,Northern Renaissance,,
51239,Baroque,,
51240,Baroque,,
51241,Northern Renaissance,,
51242,Romanticism,,
51243,Baroque,,
51244,Realism,,
51245,Post-Impressionism,,
51246,Early Renaissance,,
51247,Romanticism,,
51248,Realism,,
51249,Social Realism,,
51250,Academicism,,
51251,Early Renaissance,,
51252,Cloisonnism,,
51253,High Renaissance,,
51254,High Renaissance,,
51255,Baroque,,
51256,Romanticism,,
51257,Northern Renaissance,,
51258,Surrealism,,
51259,Expressionism,,
51260,High Renaissance,,
51261,Baroque,,
51262,Neo-baroque,,
51263,Northern Renaissance,,
51264,Romanticism,,
51265,Impressionism,,
51266,Baroque,,
51267,Symbolism,,
51268,High Renaissance,,
51269,High Renaissance,,
51270,Early Renaissance,,
51271,Baroque,,
51272,Mannerism (Late Renaissance),,
51273,Mannerism (Late Renaissance),,
51274,Baroque,,
51275,Northern Renaissance,,
51276,Northern Renaissance,,
51277,Expressionism,,
51278,Post-Impressionism,,
51279,Early Renaissance,,
51280,Baroque,,
51281,Early Renaissance,,
51282,High Renaissance,,
51283,Baroque,,
51284,Baroque,,
51285,Northern Renaissance,,
51286,Ukiyo-e,,
51287,Northern Renaissance,,
51288,Baroque,,
51289,Northern Renaissance,,
51290,Northern Renaissance,,
51291,Op Art,,
51292,Realism,,
51293,Northern Renaissance,,
51294,Early Renaissance,,
51295,Impressionism,,
51296,Expressionism,,
51297,Dada,,
51298,Northern Renaissance,,
51299,High Renaissance,,
51300,Baroque,,
51301,Northern Renaissance,,
51302,Baroque,,
51303,Baroque,,
51304,Northern Renaissance,,
51305,Rococo,,
51306,NaÌøve Art (Primitivism),,
51307,Realism,,
51308,Romanticism,,
51309,Art Deco,,
51310,Expressionism,,
51311,High Renaissance,,
51312,Art Nouveau (Modern),,
